property_size,longitude,latitude,total_floor,BHK_type_encoded,bathroom,locality_encoded,furnishing_encoded,floor,parking_encoded
1200.0,77.55927989,12.91698081,4.0,1,2.0,565,2,3.0,0
645.0,77.73066711,12.93951702,13.0,0,1.0,744,2,12.0,2
1346.0,77.7402529,12.9299139,17.0,1,2.0,264,2,9.0,0
1350.0,77.54894058,12.92568246,2.0,1,2.0,102,2,1.0,3
1000.0,77.69109504,12.90663523,5.0,1,1.0,211,2,2.0,0
800.0,77.5816951,12.90967265,1.0,1,1.0,337,1,1.0,3
1655.0,77.74008179,12.93007565,24.0,2,3.0,744,2,5.0,0
800.0,77.60592109,12.9169166,3.0,1,1.0,90,2,3.0,3
900.0,77.63593641,12.96229613,3.0,1,1.0,223,2,1.0,3
1400.0,77.6891163,12.9717026,4.0,1,2.0,214,2,2.0,0
1000.0,77.69925548,12.97121776,3.0,1,2.0,218,2,0.0,3
1200.0,77.633484,12.9734174,1.0,1,2.0,235,2,1.0,0
1400.0,77.58121364,12.93687127,3.0,2,3.0,361,2,2.0,0
600.0,77.58367734,12.90300022,1.0,1,1.0,337,2,1.0,3
950.0,77.68469875,12.99538365,2.0,1,2.0,484,2,1.0,0
600.0,77.54034624,12.92455734,2.0,1,1.0,305,2,0.0,3
1065.0,77.7138402,12.9923759,4.0,1,2.0,300,2,2.0,0
600.0,77.67772088,12.91414373,1.0,0,1.0,398,2,0.0,3
1435.0,77.6767521,12.9255067,5.0,2,2.0,135,2,2.0,0
1100.0,77.62264377,12.91070271,4.0,1,2.0,628,2,2.0,1
1500.0,77.63727536,12.93267067,5.0,1,2.0,232,2,1.0,0
1311.0,77.6842281,12.9088006,3.0,1,2.0,601,0,2.0,0
1200.0,77.5108949,12.9811316,1.0,1,2.0,539,1,1.0,0
1500.0,77.6761003,12.9131593,4.0,2,3.0,294,2,2.0,0
900.0,77.7483696,12.99308,2.0,1,2.0,393,2,1.0,0
2100.0,77.6757011,12.9066841,14.0,2,3.0,412,2,10.0,0
860.0,77.59998836,12.94705676,2.0,2,1.0,778,2,2.0,0
1200.0,77.74820192,12.96848778,2.0,1,2.0,775,0,2.0,3
450.0,77.7117912,12.9499109,3.0,0,1.0,520,2,2.0,3
500.0,77.6032564,12.93075662,2.0,0,1.0,701,2,0.0,3
1450.0,77.7344781,12.9208949,11.0,2,3.0,265,2,4.0,0
450.0,77.74888381,12.98390218,2.0,0,1.0,775,2,0.0,3
1100.0,77.7370879,12.9233871,11.0,1,2.0,286,2,6.0,0
2350.0,77.67505568,12.99225047,0.0,3,2.0,484,2,0.0,0
900.0,77.65650016,12.9574246,4.0,1,2.0,525,2,2.0,0
700.0,77.62487534,12.97710752,2.0,0,1.0,595,2,2.0,3
1440.0,77.6753877,12.9166373,5.0,2,3.0,398,2,5.0,0
800.0,77.55884836,12.92744246,1.0,1,2.0,101,1,0.0,3
2400.0,77.57530542,12.91916243,2.0,3,1.0,361,0,0.0,0
1150.0,77.67953449,12.90793981,4.0,1,2.0,409,0,2.0,0
2400.0,77.55754772,12.93133764,2.0,3,4.0,104,2,0.0,0
1200.0,77.51787864,12.93731099,4.0,2,3.0,551,2,1.0,0
800.0,77.676011,12.9265164,4.0,1,2.0,135,2,2.0,1
580.0,77.68029614,12.99312773,3.0,0,1.0,484,2,2.0,3
1100.0,77.6951923,12.98044409,4.0,1,2.0,218,0,4.0,0
450.0,77.62376459,12.90907787,3.0,0,1.0,149,2,1.0,3
600.0,77.64941853,12.90951319,3.0,1,1.0,576,2,0.0,3
1200.0,77.7126244,12.9591575,4.0,1,2.0,43,2,1.0,1
800.0,77.50984979,12.92756613,4.0,1,1.0,597,2,2.0,3
1000.0,77.55331608,12.92287263,1.0,2,3.0,102,2,0.0,0
1800.0,77.6844871,12.93323264,8.0,2,3.0,135,0,0.0,0
1560.0,77.5462476,12.9120815,5.0,2,2.0,182,2,2.0,0
1200.0,77.70902834,12.97363885,5.0,1,2.0,582,2,1.0,0
210.0,77.55354229,12.92354011,3.0,5,1.0,102,1,3.0,3
800.0,77.62748481,12.99916355,3.0,0,1.0,193,2,1.0,0
1210.0,77.67569,12.978982,4.0,1,2.0,395,2,2.0,0
750.0,77.63854522,12.96070467,2.0,0,1.0,223,2,1.0,3
450.0,77.61976639,12.93455038,2.0,0,1.0,438,2,2.0,3
550.0,77.67049401,12.96238018,3.0,0,1.0,754,2,0.0,3
1823.0,77.7037554,12.9955475,4.0,2,3.0,418,2,3.0,0
400.0,77.70936499,12.94437343,4.0,5,1.0,522,1,0.0,3
1700.0,77.70074095,12.96895133,1.0,2,4.0,214,2,0.0,0
1012.0,77.7412048,12.9388787,13.0,1,2.0,744,2,1.0,0
2200.0,77.513864,12.9103449,3.0,2,3.0,597,2,3.0,0
1060.0,77.67875805,12.90787487,5.0,1,2.0,409,2,5.0,0
600.0,77.58805087,12.95747618,2.0,0,1.0,703,1,1.0,2
950.0,77.54366745,12.972232,3.0,1,2.0,762,2,3.0,0
1000.0,77.6728892,12.9280604,4.0,1,2.0,135,2,1.0,0
500.0,77.60829225,12.94090605,3.0,1,2.0,49,2,0.0,2
1200.0,77.50151186,12.98941786,2.0,1,2.0,705,2,1.0,3
1700.0,77.75077057,12.97175694,8.0,2,3.0,776,0,7.0,0
1641.0,77.7054532,12.972866,4.0,2,3.0,214,2,2.0,0
180.0,77.65246617,12.91829447,4.0,5,1.0,273,0,4.0,3
900.0,77.53120413,12.96601927,2.0,1,2.0,765,2,0.0,0
950.0,77.76194187,12.9669256,2.0,1,2.0,318,2,0.0,0
1205.0,77.69730362,12.9347256,4.0,1,2.0,571,2,2.0,0
1300.0,77.58513213,12.90595723,2.0,2,2.0,337,2,1.0,3
400.0,77.59218321,12.92694969,5.0,0,1.0,361,2,4.0,2
500.0,77.53811054,12.9762336,2.0,0,2.0,762,2,0.0,3
1200.0,77.6854339,12.92931788,4.0,1,2.0,135,2,3.0,0
900.0,77.52262582,12.9547192,3.0,1,2.0,170,2,0.0,3
950.0,77.62050898,12.93527669,3.0,1,2.0,438,2,1.0,1
2200.0,77.63372089,12.97496423,2.0,3,4.0,325,2,2.0,0
1295.0,77.52439144,12.92538734,4.0,1,2.0,249,2,1.0,0
1225.0,77.54429001,12.91221316,5.0,1,2.0,182,2,3.0,0
1150.0,77.53884881,12.95782879,2.0,2,1.0,596,2,1.0,3
1450.0,77.6681529,12.9249385,3.0,2,3.0,313,0,3.0,1
900.0,77.60616384,12.91126229,4.0,1,2.0,86,2,0.0,3
1655.0,77.67085292,12.91346109,13.0,2,3.0,58,0,10.0,0
850.0,77.65732811,12.96473724,1.0,1,1.0,374,2,0.0,3
500.0,77.6339,12.9169458,4.0,0,1.0,438,2,2.0,1
1120.0,77.57707634,12.90509289,3.0,1,2.0,343,0,2.0,0
2000.0,77.70617428,12.93382518,1.0,3,5.0,571,2,0.0,0
3000.0,77.65138965,12.92015023,2.0,2,2.0,273,2,1.0,0
912.0,77.687802,12.9275147,5.0,1,2.0,203,2,5.0,0
600.0,77.56167137,12.95594114,2.0,0,1.0,168,2,0.0,3
800.0,77.6146887,12.92643294,2.0,1,2.0,502,1,1.0,3
1180.0,77.74163052,12.95976721,4.0,1,2.0,616,2,1.0,0
650.0,77.6130337,12.9195373,3.0,0,1.0,89,2,1.0,3
350.0,77.59762446,12.94300546,5.0,0,1.0,470,2,5.0,3
1200.0,77.6254215,12.9749362,4.0,1,2.0,288,0,1.0,0
850.0,77.55100131,12.926519,2.0,1,2.0,102,2,1.0,3
410.0,77.66538267,12.9689083,5.0,0,1.0,395,2,3.0,0
1600.0,77.60815851,12.90698308,4.0,2,3.0,86,2,3.0,0
1440.0,77.63194275,12.92610455,3.0,1,2.0,438,2,1.0,0
1200.0,77.55125244,12.91120333,4.0,1,2.0,565,2,2.0,0
600.0,77.50750886,12.97195749,3.0,0,2.0,575,2,2.0,3
1800.0,77.61289879,12.96620136,2.0,2,3.0,755,2,0.0,2
800.0,77.67256162,12.99484476,3.0,1,2.0,729,2,1.0,2
900.0,77.65152455,12.91687585,3.0,1,2.0,273,2,3.0,3
1200.0,77.54006388,12.91461775,2.0,1,2.0,734,2,0.0,1
1436.0,77.5346344,12.9321859,4.0,2,3.0,225,0,0.0,0
1000.0,77.61920457,12.92354866,4.0,1,2.0,483,2,2.0,3
1395.0,77.6648674,12.9136053,4.0,2,2.0,62,2,2.0,0
1350.0,77.54098232,12.99966483,2.0,1,2.0,128,2,0.0,3
800.0,77.61452196,12.94293733,2.0,1,2.0,438,2,2.0,0
700.0,77.63058011,12.97633044,2.0,0,1.0,378,2,0.0,3
450.0,77.63692953,12.9190167,2.0,1,1.0,28,2,2.0,1
1134.0,77.6821771,12.976447,5.0,1,2.0,686,2,3.0,0
1935.0,77.53379452,12.90354492,4.0,2,3.0,698,2,1.0,0
900.0,77.6876752,12.9846001,5.0,1,2.0,484,2,1.0,0
600.0,77.56267223,12.90896866,3.0,1,1.0,456,2,0.0,3
500.0,77.70396654,12.97089411,3.0,0,1.0,214,2,2.0,3
1258.0,77.7138297,12.989152,4.0,1,2.0,300,2,1.0,0
1080.0,77.57901991,12.94027499,4.0,2,2.0,124,2,3.0,0
550.0,77.642776,12.90162567,4.0,0,1.0,273,2,4.0,3
1285.0,77.7119868,12.9849531,4.0,1,2.0,662,2,3.0,0
1080.0,77.50941132,12.91326744,4.0,1,2.0,597,0,1.0,2
2400.0,77.70670699,12.97095764,2.0,1,2.0,188,2,1.0,0
200.0,77.59739181,12.91344883,2.0,5,1.0,337,2,2.0,3
1935.0,77.7160351,12.9922994,13.0,2,2.0,301,2,9.0,0
1100.0,77.55181373,12.93787009,1.0,1,2.0,102,2,0.0,0
1168.0,77.75807496,12.97618937,3.0,1,2.0,775,2,3.0,1
1200.0,77.61946806,12.94491696,4.0,0,1.0,445,2,0.0,3
800.0,77.6523217,12.97375934,3.0,1,1.0,559,2,1.0,3
1200.0,77.66597311,12.97958403,5.0,1,2.0,158,2,2.0,0
900.0,77.7147815,12.9731888,4.0,1,2.0,151,2,4.0,0
400.0,77.60411239,12.90778374,3.0,0,1.0,89,1,1.0,2
600.0,77.68369059,12.96709726,2.0,0,1.0,123,2,0.0,3
1200.0,77.62759423,12.99907809,3.0,2,2.0,503,2,1.0,3
1230.0,77.57906999,12.90614898,1.0,2,3.0,337,2,0.0,0
1200.0,77.716966,12.99073421,4.0,1,2.0,300,2,3.0,1
2400.0,77.50772551,12.91352462,1.0,2,3.0,597,2,0.0,0
800.0,77.55006145,12.91504817,1.0,1,2.0,600,2,0.0,3
1260.0,77.7411625,12.969642,4.0,1,2.0,548,2,2.0,0
1505.0,77.5389072,12.92227513,5.0,2,2.0,102,2,4.0,0
1125.0,77.67594659,12.9803047,4.0,1,2.0,395,2,4.0,1
800.0,77.69806748,12.91074653,2.0,1,2.0,210,2,1.0,0
1000.0,77.60641986,12.90673465,2.0,2,2.0,89,2,0.0,0
1200.0,77.74948639,12.95895811,4.0,1,2.0,775,0,4.0,0
500.0,77.55546685,12.99879789,2.0,0,1.0,604,2,2.0,0
1300.0,77.54949289,12.98468097,1.0,2,3.0,604,2,1.0,0
1500.0,77.5298336,12.9741582,2.0,1,2.0,55,2,0.0,3
1568.0,77.5233636,12.9390016,12.0,2,2.0,573,2,5.0,0
1000.0,77.55830534,12.92646452,4.0,1,2.0,102,2,0.0,0
1000.0,77.5042898,12.9203972,2.0,1,2.0,253,2,1.0,3
600.0,77.56879235,12.96335048,2.0,2,1.0,168,1,2.0,2
1200.0,77.76684971,12.97944943,3.0,1,2.0,775,2,2.0,1
1300.0,77.56019548,12.94091227,3.0,2,2.0,632,2,1.0,0
800.0,77.70409585,12.95524834,2.0,1,1.0,499,2,1.0,3
1000.0,77.55935145,12.91503171,2.0,2,2.0,565,2,1.0,0
1250.0,77.75079058,12.97244069,4.0,2,2.0,775,2,2.0,0
1350.0,77.6748218,12.97865483,3.0,1,2.0,158,2,1.0,0
600.0,77.6411545,12.9718915,4.0,0,1.0,325,2,3.0,3
750.0,77.6056343,12.9514327,3.0,1,1.0,49,2,2.0,3
1750.0,77.69567461,12.92196794,10.0,2,3.0,141,2,2.0,0
750.0,77.61275277,12.91951739,3.0,1,1.0,89,2,0.0,3
750.0,77.61038507,12.97195228,2.0,1,2.0,70,2,1.0,3
450.0,77.56653823,12.92609558,2.0,0,1.0,102,2,0.0,3
400.0,77.65323166,12.95285867,3.0,0,1.0,525,2,3.0,1
600.0,77.63365587,12.90514085,3.0,1,1.0,497,1,1.0,3
600.0,77.6067381,12.9433561,4.0,1,2.0,49,2,2.0,3
1050.0,77.75682068,12.97552586,3.0,1,2.0,776,2,0.0,0
1457.0,77.7387643,12.9278787,5.0,1,2.0,264,0,2.0,0
1695.0,77.7483696,12.99308,7.0,2,3.0,394,2,0.0,0
1200.0,77.61033733,12.9169492,2.0,2,2.0,90,2,1.0,3
1500.0,77.52987449,12.97307437,2.0,1,1.0,762,1,1.0,3
700.0,77.54852389,12.9402692,2.0,1,1.0,102,2,0.0,3
1050.0,77.6657147,12.9730104,5.0,1,2.0,241,2,4.0,0
500.0,77.58129009,12.97278502,1.0,1,1.0,196,1,1.0,3
1200.0,77.55091716,12.92611966,0.0,1,2.0,102,2,0.0,0
500.0,77.58603897,12.92012956,2.0,0,1.0,361,2,1.0,1
1100.0,77.69513235,12.90545147,4.0,1,2.0,211,2,3.0,0
1100.0,77.59699783,12.91620295,3.0,2,2.0,369,2,1.0,0
1350.0,77.69618715,12.920929,12.0,1,2.0,211,0,11.0,0
1200.0,77.56449605,12.9027523,3.0,2,2.0,456,2,0.0,0
1970.0,77.69977696,12.93639906,16.0,2,3.0,390,2,8.0,1
1005.0,77.67221488,12.92364134,4.0,1,2.0,135,2,1.0,0
1610.0,77.67646197,12.90661895,12.0,2,3.0,409,2,9.0,0
1350.0,77.52495266,12.96977466,1.0,2,2.0,762,2,0.0,0
1475.0,77.7436242,12.9753389,3.0,1,2.0,222,2,0.0,0
950.0,77.75282956,12.98317605,4.0,1,2.0,775,2,0.0,0
400.0,77.65543943,12.90043709,1.0,5,1.0,273,0,0.0,0
270.0,77.598698,12.94151019,3.0,5,1.0,778,1,3.0,3
700.0,77.56413746,12.93312426,2.0,1,2.0,722,2,0.0,3
900.0,77.697419,12.9591722,2.0,1,2.0,499,2,0.0,0
500.0,77.623781,12.950669,2.0,0,1.0,232,2,2.0,3
750.0,77.64696242,12.96393352,2.0,1,2.0,432,2,2.0,3
1675.0,77.743531,12.986598,6.0,2,3.0,312,0,2.0,0
650.0,77.56582305,12.94550545,3.0,0,1.0,421,2,1.0,3
700.0,77.54976389,12.93736548,4.0,0,1.0,102,2,2.0,3
700.0,77.76802226,12.97085978,3.0,1,2.0,775,2,2.0,3
1200.0,77.50664192,12.96146531,3.0,1,2.0,539,2,3.0,0
850.0,77.54213744,12.91187137,3.0,1,1.0,182,2,1.0,3
1200.0,77.6081558,12.9243616,5.0,1,2.0,90,2,3.0,0
1500.0,77.69836426,12.9177084,4.0,2,2.0,135,2,3.0,1
450.0,77.66810681,12.92008923,4.0,0,1.0,135,2,1.0,3
600.0,77.70274822,12.96993471,3.0,0,1.0,499,2,2.0,3
850.0,77.54599124,12.98474075,2.0,1,1.0,604,2,1.0,3
500.0,77.62450884,12.9775804,2.0,5,1.0,731,0,2.0,0
1200.0,77.53263274,12.92938944,3.0,1,2.0,305,0,3.0,0
320.0,77.7117912,12.9499109,4.0,0,1.0,521,2,4.0,3
1000.0,77.5114146,12.9109217,14.0,1,2.0,597,2,0.0,0
1300.0,77.52965658,12.93879875,0.0,2,2.0,597,2,0.0,1
1200.0,77.61588289,12.91708179,5.0,1,2.0,90,2,2.0,0
1250.0,77.67444796,12.92265059,3.0,1,2.0,135,0,1.0,0
1100.0,77.6757686,12.9812211,5.0,1,2.0,395,2,2.0,0
1250.0,77.678735,12.966794,5.0,2,2.0,123,2,0.0,0
700.0,77.60937445,12.91689756,3.0,0,1.0,89,1,2.0,3
1300.0,77.58338957,12.92964938,1.0,1,2.0,361,2,0.0,0
1100.0,77.68700358,12.92646964,4.0,1,2.0,135,2,4.0,0
1117.0,77.6785761,12.9112665,5.0,1,2.0,409,2,1.0,0
800.0,77.61069459,12.90860601,3.0,5,1.0,86,1,3.0,3
800.0,77.55056948,12.99082487,2.0,1,1.0,128,1,2.0,2
1723.0,77.6849601,12.994197,18.0,2,3.0,77,2,1.0,1
1115.0,77.6952031,12.9394137,4.0,1,2.0,390,2,3.0,2
700.0,77.67973424,12.97727221,2.0,1,2.0,214,2,1.0,0
500.0,77.54549868,12.99743389,2.0,0,1.0,130,2,1.0,2
2600.0,77.76971006,12.94798974,3.0,3,5.0,744,2,0.0,0
860.0,77.64691424,12.97928517,2.0,1,2.0,325,2,1.0,3
600.0,77.6075668,12.9252855,3.0,1,1.0,89,1,0.0,3
1200.0,77.6724762,12.914521,6.0,1,2.0,741,2,2.0,0
600.0,77.63068112,12.938837,2.0,1,2.0,232,2,1.0,3
900.0,77.674822,12.9849998,2.0,1,2.0,395,2,0.0,0
700.0,77.5252598,12.91268016,1.0,1,2.0,597,2,1.0,3
1115.0,77.67979358,12.98177047,4.0,1,2.0,395,2,2.0,0
800.0,77.65658947,12.98409036,3.0,0,1.0,158,2,2.0,3
400.0,77.69899118,12.95300474,4.0,0,1.0,499,2,0.0,3
450.0,77.70943054,12.95011175,3.0,0,1.0,520,2,0.0,3
1200.0,77.7721772,12.9764588,4.0,1,2.0,545,0,3.0,0
1200.0,77.59000968,12.90681212,2.0,1,2.0,337,2,0.0,0
905.0,77.68911758,12.98963368,3.0,1,2.0,484,2,1.0,0
1000.0,77.54283646,12.93307933,1.0,1,2.0,104,2,1.0,3
1030.0,77.55206037,12.91493474,2.0,1,2.0,565,2,1.0,3
1200.0,77.55558746,12.91290619,4.0,1,2.0,565,2,0.0,0
1135.0,77.67243195,12.92455292,4.0,1,2.0,135,2,2.0,0
350.0,77.68380607,12.99352506,3.0,5,1.0,484,2,2.0,3
1400.0,77.63639672,12.95986077,2.0,1,2.0,223,2,1.0,3
1200.0,77.50573734,12.98029941,3.0,1,2.0,705,2,0.0,3
1000.0,77.56794843,12.94510616,1.0,1,1.0,124,1,1.0,3
600.0,77.7117912,12.9499109,4.0,0,1.0,521,2,2.0,3
1070.0,77.50580897,12.92292359,4.0,1,2.0,597,2,4.0,0
1250.0,77.55404739,12.91348439,3.0,2,2.0,565,2,2.0,0
1200.0,77.69791509,12.91620002,5.0,1,2.0,211,2,3.0,0
1200.0,77.61961692,12.99408117,2.0,2,2.0,193,2,1.0,3
750.0,77.54988047,12.99738776,1.0,1,2.0,498,2,0.0,3
400.0,77.62106048,12.90327144,3.0,0,1.0,769,2,3.0,3
600.0,77.56701519,12.9318451,3.0,0,1.0,722,2,1.0,3
1945.0,77.716534,12.990883,9.0,2,3.0,300,2,9.0,0
600.0,77.60975817,12.93011604,3.0,1,1.0,701,2,2.0,3
1561.0,77.61930608,12.90099837,4.0,2,3.0,428,2,1.0,3
700.0,77.5290916,12.9931008,2.0,0,1.0,132,2,0.0,3
500.0,77.65379351,12.95676148,3.0,0,1.0,525,1,1.0,3
1560.0,77.73989873,12.96769317,4.0,2,3.0,775,2,2.0,0
780.0,77.54423,12.92638885,3.0,1,2.0,329,2,0.0,0
700.0,77.63686489,12.9762344,1.0,0,1.0,325,0,1.0,3
500.0,77.55945176,12.90830761,2.0,0,1.0,456,2,2.0,3
1545.0,77.67595055,12.90760961,8.0,2,3.0,409,1,1.0,0
725.0,77.55256159,12.94808806,2.0,1,1.0,102,2,0.0,3
1500.0,77.7551868,12.9826432,10.0,1,2.0,61,2,1.0,0
1200.0,77.6337481,12.9197562,5.0,1,2.0,276,2,1.0,0
925.0,77.5899391,12.91793587,8.0,1,2.0,361,2,1.0,0
20000.0,77.56208078,12.90278375,3.0,2,4.0,456,2,0.0,0
750.0,77.53193409,12.96705177,2.0,1,1.0,763,2,1.0,3
600.0,77.61839509,12.93299802,2.0,0,2.0,438,2,2.0,0
950.0,77.52034218,12.9214567,4.0,2,2.0,597,2,1.0,3
1300.0,77.65636612,12.97169732,3.0,1,2.0,559,2,1.0,0
1000.0,77.7554407,12.9843477,3.0,1,2.0,775,2,1.0,0
700.0,77.61412039,12.9557461,3.0,1,2.0,553,1,3.0,3
1050.0,77.7596567,12.9750009,4.0,1,2.0,761,0,2.0,0
400.0,77.75373043,12.97245761,3.0,0,1.0,775,1,1.0,3
600.0,77.56088389,12.99944454,1.0,1,1.0,604,1,0.0,3
900.0,77.51622094,12.9665126,0.0,1,2.0,535,2,0.0,3
400.0,77.55572657,12.99170071,1.0,0,1.0,604,2,0.0,0
1000.0,77.74801747,12.93800397,3.0,1,1.0,744,2,0.0,3
1000.0,77.55346818,12.92331324,1.0,1,2.0,414,2,0.0,3
1350.0,77.63241155,12.96994813,2.0,2,2.0,378,2,1.0,3
1400.0,77.60897601,12.96756939,2.0,2,3.0,70,2,2.0,3
1000.0,77.57585065,12.90682162,3.0,1,2.0,337,2,1.0,3
1387.0,77.7387643,12.9278787,6.0,1,3.0,264,0,3.0,0
1278.0,77.5920295,12.903517,3.0,2,2.0,333,2,2.0,0
1520.0,77.54331582,12.90583721,5.0,2,2.0,734,2,2.0,0
600.0,77.59035243,12.91661624,2.0,0,1.0,25,2,1.0,3
1115.0,77.59990439,12.92666692,4.0,1,2.0,361,2,3.0,0
550.0,77.53116638,12.99583632,2.0,0,1.0,132,2,2.0,3
200.0,77.57212061,12.92171946,4.0,5,1.0,102,2,4.0,3
700.0,77.76634458,12.99253916,2.0,1,1.0,393,1,0.0,0
250.0,77.6299858,12.9314583,3.0,5,1.0,441,0,3.0,3
1400.0,77.6643292,12.97782485,4.0,1,2.0,239,0,3.0,0
600.0,77.70499092,12.94522415,4.0,1,2.0,560,2,2.0,2
900.0,77.74713771,12.93819219,4.0,1,2.0,744,2,1.0,2
1000.0,77.55805813,12.9118385,1.0,1,2.0,565,2,0.0,0
650.0,77.69515409,12.97683392,4.0,0,1.0,218,2,1.0,3
500.0,77.56425977,12.92348689,3.0,0,1.0,102,2,3.0,3
900.0,77.61572776,12.95203077,1.0,1,2.0,553,2,0.0,0
1200.0,77.6114881,12.91344848,2.0,1,3.0,87,2,1.0,0
800.0,77.56264,12.92664221,3.0,0,1.0,114,2,2.0,3
1000.0,77.50882956,12.91221715,1.0,1,2.0,603,2,0.0,3
2065.0,77.6884818,12.9203309,14.0,2,4.0,47,2,7.0,0
1100.0,77.54914109,12.99904364,1.0,2,2.0,128,2,0.0,0
1200.0,77.5814139,12.9392369,5.0,1,2.0,361,2,2.0,0
600.0,77.62055365,12.97546247,3.0,1,1.0,731,2,1.0,3
900.0,77.52609463,12.90975828,4.0,1,2.0,603,2,1.0,0
1250.0,77.64001808,12.90463095,0.0,2,3.0,273,2,0.0,0
1100.0,77.69910781,12.9714543,3.0,1,2.0,218,2,1.0,3
1445.0,77.655089,12.9553044,4.0,2,2.0,382,2,2.0,0
300.0,77.71188099,12.96926067,5.0,5,1.0,151,0,3.0,3
1150.0,77.60444644,12.99699265,3.0,1,2.0,139,2,1.0,0
900.0,77.70204528,12.95978814,4.0,1,1.0,499,2,3.0,3
1800.0,77.7491275,12.964714,12.0,2,3.0,775,2,10.0,0
1714.0,77.67014715,12.9245703,9.0,2,3.0,135,2,9.0,0
1050.0,77.6759624,12.9204082,4.0,1,2.0,135,2,2.0,0
650.0,77.6017765,12.9149642,2.0,0,1.0,86,2,1.0,0
550.0,77.56412251,12.9010643,3.0,1,1.0,456,2,3.0,3
800.0,77.58561287,12.99249914,2.0,1,2.0,747,2,1.0,3
430.0,77.63806674,12.95945704,2.0,0,1.0,223,2,2.0,3
1212.0,77.68786863,12.92742901,5.0,2,2.0,135,2,2.0,0
800.0,77.70314026,12.90246677,4.0,1,2.0,648,2,2.0,0
500.0,77.54765109,12.99591496,0.0,0,1.0,128,1,0.0,3
1180.0,77.6659477,12.9932675,5.0,1,2.0,567,2,3.0,0
1275.0,77.71948355,12.998409,3.0,2,2.0,452,2,0.0,0
1200.0,77.5486449,12.9855569,2.0,2,2.0,604,2,2.0,3
1650.0,77.7424363,12.9685201,9.0,2,2.0,775,2,9.0,0
250.0,77.60623157,12.91615644,3.0,0,1.0,86,2,3.0,0
1300.0,77.7388592,12.9692631,14.0,1,2.0,548,2,11.0,0
1890.0,77.697419,12.9591722,2.0,2,2.0,499,2,0.0,0
1425.0,77.6761122,12.9081618,6.0,2,3.0,409,2,3.0,0
1125.0,77.74245419,12.96663493,4.0,1,2.0,775,2,4.0,0
1371.0,77.68276983,12.90252867,4.0,2,2.0,285,2,1.0,0
1000.0,77.54053792,12.93014021,2.0,1,2.0,305,2,1.0,3
640.0,77.68017271,12.90749146,4.0,1,2.0,409,2,3.0,3
1100.0,77.57812328,12.95333362,2.0,2,2.0,770,2,1.0,0
650.0,77.67493249,12.99638912,3.0,1,2.0,484,2,1.0,3
1300.0,77.56675425,12.94172292,4.0,2,2.0,124,2,0.0,0
1400.0,77.75878695,12.97489828,4.0,2,3.0,759,2,4.0,0
1600.0,77.55990272,12.94149426,1.0,2,3.0,112,2,0.0,0
1300.0,77.50463257,12.90266953,4.0,1,2.0,692,2,3.0,0
1450.0,77.70739408,12.9509257,4.0,2,3.0,520,2,1.0,0
600.0,77.7604168,12.96698702,4.0,0,1.0,775,2,1.0,3
600.0,77.60221301,12.9418356,3.0,0,1.0,470,1,2.0,3
1343.0,77.67872683,12.91126998,4.0,1,2.0,409,2,2.0,0
1017.0,77.68476066,12.99574369,4.0,1,2.0,75,2,1.0,0
800.0,77.50451644,12.96281531,3.0,1,1.0,423,2,3.0,3
1100.0,77.62726955,12.97680826,2.0,1,2.0,287,2,0.0,3
2400.0,77.61226542,12.99539025,3.0,1,2.0,238,0,3.0,0
750.0,77.64975283,12.97487844,2.0,1,1.0,269,2,0.0,3
900.0,77.67557678,12.97345356,4.0,1,2.0,395,2,4.0,0
2200.0,77.60815682,12.90415098,2.0,3,4.0,92,0,2.0,0
600.0,77.5995456,12.9430868,3.0,1,2.0,778,1,2.0,3
1700.0,77.6762463,12.9260308,11.0,2,3.0,135,2,1.0,0
600.0,77.68439666,12.99768352,4.0,0,1.0,402,2,1.0,3
1150.0,77.7155193,12.9528439,4.0,1,2.0,676,2,1.0,0
1000.0,77.51220693,12.96055349,3.0,1,1.0,539,2,0.0,3
900.0,77.56947936,12.91961566,2.0,1,2.0,102,2,0.0,3
2400.0,77.75014674,12.96990388,5.0,3,3.0,775,2,4.0,0
1320.0,77.74422548,12.9998824,4.0,2,2.0,393,2,4.0,0
1300.0,77.56247976,12.92289019,2.0,1,1.0,114,2,0.0,0
1400.0,77.7528744,12.963363,7.0,5,2.0,590,2,4.0,0
600.0,77.65748742,12.99698582,3.0,1,2.0,634,2,1.0,3
850.0,77.64376453,12.90890597,3.0,0,1.0,273,2,0.0,3
600.0,77.56175996,12.90842823,2.0,1,1.0,456,2,2.0,2
850.0,77.52637571,12.91078251,3.0,1,2.0,603,2,0.0,3
2215.0,77.7293613,12.9913591,18.0,2,3.0,714,2,11.0,0
1430.0,77.6457134,12.904348,8.0,2,2.0,273,2,0.0,0
1600.0,77.68049093,12.98682858,3.0,2,3.0,484,2,3.0,0
750.0,77.73897184,12.96943099,3.0,1,1.0,775,2,1.0,0
800.0,77.54333997,12.97314017,2.0,1,2.0,763,2,0.0,3
600.0,77.64536174,12.90078091,2.0,1,2.0,273,2,2.0,2
600.0,77.6254014,12.97458693,0.0,0,1.0,731,1,0.0,0
900.0,77.6454613,12.9619015,3.0,0,1.0,620,2,2.0,2
1984.0,77.6722592,12.917001,12.0,2,4.0,594,2,3.0,3
1449.0,77.6227802,12.9153197,7.0,2,2.0,697,2,1.0,0
